Fecha,Demanda,Temperatura,Viento
2020-03-14,29543.956403,21.633333333333336,15.603619342416666
2020-03-15,25109.9989036,19.920833333333334,13.35420959575
2020-03-16,27547.207442,18.849999999999998,15.542289367124999
2020-03-17,28368.011256,19.641666666666666,16.000629804125
2020-03-18,28035.8932575,19.433333333333334,15.349761112291667
2020-03-19,27556.0944863,18.916666666666668,15.807453872791667
2020-03-20,27174.2291101,19.95,17.187862943583333
2020-03-21,25769.1864131,21.179166666666667,15.681722043583335
2020-03-22,24696.6495683,22.545833333333334,14.632021329541667
2020-03-23,27786.679364800002,22.758333333333336,18.994155477041666
2020-03-24,29763.6485637,24.575,17.394901069291667
2020-03-25,29750.8771428,22.670833333333334,17.334417587125
2020-03-26,29720.9213577,22.566666666666666,16.719719050333335
2020-03-27,29147.1080898,22.570833333333336,16.90236184495833
2020-03-28,27339.1550034,22.795833333333334,14.804362633666665
2020-03-29,25523.768161,22.97083333333333,14.27082351875
2020-03-30,28654.736473,22.40416666666667,17.2148838105
2020-03-31,27563.9174989,20.716666666666665,15.529680856833332
2020-04-01,27098.9846558,20.258333333333333,15.991117957791666
2020-04-02,26177.8249262,18.683333333333334,15.920659771458332
2020-04-03,25769.6599839,18.520833333333332,16.162375361541667
2020-04-04,25206.1523509,17.65,15.565689679708333
2020-04-05,22675.5213874,19.325,16.152009789708334
2020-04-06,23270.118145599998,17.037499999999998,15.569329811000001
2020-04-07,23400.7189772,15.4125,17.255111675833334
2020-04-08,24085.543136199998,15.875,18.040166041708332
2020-04-09,24837.1580044,17.5,15.951509343791665
2020-04-10,23897.7716552,17.625,15.16074714475
2020-04-11,23973.0564477,16.654166666666665,15.106263441708334
2020-04-12,23025.4890455,17.795833333333334,15.429342779999999
2020-04-13,25431.2079107,18.433333333333334,16.595061100375002
2020-04-14,27383.7701269,15.558333333333332,16.135947770125
2020-04-15,27717.1767341,16.183333333333334,17.830591869875
2020-04-16,27137.4885266,16.75,17.568228324458335
2020-04-17,27072.4416661,15.754166666666668,17.176814450916666
2020-04-18,25126.7771762,17.766666666666666,15.738217050958333
2020-04-19,23809.3453366,19.591666666666665,15.026673534083335
2020-04-20,26427.4486052,19.891666666666666,16.474349279375
2020-04-21,26832.2025407,17.45,17.103499437541668
2020-04-22,27273.7318605,17.854166666666668,16.932288408625
2020-04-23,27323.5296873,18.545833333333334,16.947070869375
2020-04-24,27495.6031065,20.070833333333333,16.333720992583334
2020-04-25,25951.442573,18.916666666666668,15.130802942083333
2020-04-26,24333.8969382,18.412499999999998,15.54090132975
2020-04-27,27272.512341,18.4875,14.804953770875
2020-04-28,27848.7145589,18.720833333333335,16.48545446320833
2020-04-29,27422.9182169,16.620833333333334,16.333073751041667
2020-04-30,27337.0198156,15.25,17.505165728083334
2020-05-01,23888.7769573,14.070833333333333,19.358584445416668
2020-05-02,25177.5822625,16.325,15.261788378333334
2020-05-03,24708.0210196,14.570833333333333,16.871436033916666
2020-05-04,27216.8902186,15.549999999999999,15.98360708175
2020-05-05,28214.2609863,13.075000000000001,17.9861836465
2020-05-06,29646.3401013,13.220833333333333,18.950104234791667
2020-05-07,29962.1788105,12.6875,19.4234187215
2020-05-08,30166.2784731,11.575000000000001,20.172761641458333
2020-05-09,27822.3946068,13.466666666666667,16.518240309499998
2020-05-10,25395.642694899998,17.191666666666666,16.961928622458334
2020-05-11,27483.764806,15.979166666666666,16.09932664933333
2020-05-12,29887.3394137,11.75,17.626367309333336
2020-05-13,29689.7137891,11.808333333333332,19.081749540708334
2020-05-14,30086.2152768,11.745833333333332,20.14118102725
2020-05-15,30525.953682,12.158333333333333,20.365266325041667
2020-05-16,26629.0411666,18.579166666666666,15.386402785166666
2020-05-17,24024.611248100002,17.533333333333335,14.532239210625
2020-05-18,26299.0332593,16.858333333333334,15.2222123445
2020-05-19,27353.806759,18.470833333333335,17.197149028708335
2020-05-20,27327.6527464,20.037499999999998,18.50689679583333
2020-05-21,28140.9067149,16.866666666666667,15.364941148708333
2020-05-22,30248.2390564,15.504166666666668,17.224386798666668
2020-05-23,28758.1839199,14.945833333333333,16.404217996666667
2020-05-24,27108.4357268,12.204166666666666,16.992044793541666
2020-05-25,31675.6712142,13.691666666666668,18.27363892854167
2020-05-26,32301.2295487,11.679166666666667,20.757223765750002
2020-05-27,32120.817893,11.387500000000001,21.553798269500003
2020-05-28,30324.2388346,14.258333333333333,19.16750264704167
2020-05-29,29654.635506,14.387500000000001,18.32923623775
2020-05-30,27857.233425,14.625,16.452873960625002
2020-05-31,29366.1378797,10.441666666666666,17.607237762
2020-06-01,32861.574405,11.283333333333333,20.642611619125002
2020-06-02,32870.3947298,10.3375,21.492844604416664
2020-06-03,33597.674542400004,9.083333333333334,22.000943791166666
2020-06-04,33347.660383,8.591666666666667,21.715307251791668
2020-06-05,33313.6677226,13.266666666666666,20.344819609374998
2020-06-06,30337.4190558,14.8375,17.86218883475
2020-06-07,27884.8920196,14.358333333333334,17.883498781708333
2020-06-08,31554.3605938,13.525,19.490822259208333
2020-06-09,32177.2646341,12.225,22.260433807708335
2020-06-10,32399.093164500002,11.487499999999999,21.04489746575
2020-06-11,33542.0836784,10.991666666666667,21.024561832
2020-06-12,31407.5038397,14.5625,19.353236677208333
2020-06-13,31930.9358527,9.941666666666666,18.329119964583334
2020-06-14,30989.634067,6.8999999999999995,21.25161524583333
2020-06-15,35669.783319,9.133333333333333,23.4679876255
2020-06-16,31720.6420409,17.712500000000002,21.324946273
2020-06-17,29385.3775482,20.904166666666665,18.92747469825
2020-06-18,29735.2407283,14.85,20.737870621416665
2020-06-19,31357.4720723,10.933333333333332,18.343718824958334
2020-06-20,29700.8818453,11.658333333333333,19.073524025125
2020-06-21,29081.4766978,12.604166666666666,17.655766252666666
2020-06-22,32460.7696406,11.945833333333333,22.4390337665
2020-06-23,32350.5530258,15.0,19.159007468375
2020-06-24,33532.6887428,13.095833333333333,18.723206280416665
2020-06-25,34690.881507,11.1625,21.371438799
2020-06-26,35297.925022,7.820833333333333,23.168839191791665
2020-06-27,33986.566666,7.583333333333333,21.925889510125
2020-06-28,31937.5924174,8.275,20.282381007041668
2020-06-29,36261.24826,10.424999999999999,23.06459454825
2020-06-30,37040.657871999996,11.545833333333334,22.627526757499997
2020-07-01,37770.206411,9.695833333333333,23.849326635
2020-07-02,38111.814003,8.629166666666666,25.485057605833333
2020-07-03,37432.085325,8.733333333333333,24.77458301354167
2020-07-04,34075.122099,10.375,21.689682968375
2020-07-05,31247.627309299998,9.904166666666667,19.109267475208334
2020-07-06,36466.365819,7.279166666666666,25.189529890874997
2020-07-07,38070.619915,8.958333333333334,25.739259022708335
2020-07-08,38189.861899,9.4625,25.594901449125
2020-07-09,37486.470802,7.416666666666667,25.994811296333335
2020-07-10,37897.800174,8.970833333333333,24.667799007291666
2020-07-11,33984.003361,8.7125,21.453976766374996
2020-07-12,32784.333575,8.033333333333333,22.086780846958334
2020-07-13,37862.46621,8.129166666666666,26.259663529291668
2020-07-14,39355.971783,6.504166666666666,27.98911888325
2020-07-15,38933.723359,5.995833333333334,27.29480351416667
2020-07-16,38939.522066,7.991666666666667,28.490915927708333
2020-07-17,36940.406599,11.424999999999999,26.871893059958335
2020-07-18,29628.5564358,16.433333333333334,19.054743305041665
2020-07-19,26780.2050683,17.058333333333334,17.487720639041665
2020-07-20,28988.6855415,18.866666666666667,19.87422159175
2020-07-21,30297.624337,13.591666666666667,20.074768256125
2020-07-22,31898.7815668,13.445833333333333,20.432819065874998
2020-07-23,32952.6979282,13.395833333333334,19.737295840333335
2020-07-24,35611.4132161,8.558333333333334,22.361074822791664
2020-07-25,34247.573819,6.308333333333334,20.82501496295833
2020-07-26,31492.351179,8.924999999999999,19.702191067958335
2020-07-27,34819.842545,9.966666666666667,24.086118310583334
2020-07-28,37019.581288,7.1375,24.976613339083332
2020-07-29,37139.2904,6.208333333333333,28.368660279708333
2020-07-30,37007.94889,7.891666666666667,27.200035989833335
2020-07-31,36968.744881,8.904166666666667,24.625739721083335
2020-08-01,32226.323407,10.083333333333334,20.687449346333334
2020-08-02,28203.8710093,16.054166666666667,18.419336550249998
2020-08-03,30348.8550048,15.354166666666666,19.950290324375
2020-08-04,28969.2701159,19.925,18.173654487791666
2020-08-05,28545.1081178,20.379166666666666,18.636957321291664
2020-08-06,29404.0761363,13.954166666666666,18.480433139291666
2020-08-07,34002.6917383,10.045833333333333,20.032748861875
2020-08-08,29923.0794162,15.229166666666666,17.282851497291666
2020-08-09,27499.4208684,14.370833333333332,17.275689315791666
2020-08-10,30191.7328802,15.1625,20.07339172791667
2020-08-11,33267.3178542,8.616666666666667,21.92144964004167
2020-08-12,35173.385192,7.325,25.722625791875
2020-08-13,34925.994867,9.1,26.490569604958335
2020-08-14,33445.06584,10.491666666666667,24.118946285958334
2020-08-15,30428.0262371,11.283333333333333,19.383795365583335
2020-08-16,29357.1903393,9.3125,20.497282373875
2020-08-17,32722.9646204,10.775,26.733709057291666
2020-08-18,32169.078772,12.345833333333333,23.384143240958334
2020-08-19,35372.302949,8.516666666666667,24.74833858958333
2020-08-20,36795.07192,7.045833333333333,26.18826513254167
2020-08-21,35874.190828,7.8999999999999995,26.056543610625
2020-08-22,31892.017939,10.129166666666666,22.207191542125003
2020-08-23,28717.511551,13.1875,18.769170279583335
2020-08-24,29474.2092119,16.704166666666666,20.693748598333332
2020-08-25,26986.0295197,15.795833333333334,18.610146226583336
2020-08-26,30859.0397473,16.3625,19.577126187166666
2020-08-27,31065.131376,13.554166666666667,20.811827816708334
2020-08-28,30984.1997161,13.808333333333332,20.958917992416666
2020-08-29,29561.8919717,12.691666666666668,17.991293258708335
2020-08-30,29139.5169412,7.695833333333333,19.48544679775
2020-08-31,34746.4786876,7.445833333333333,24.064661587666667
2020-09-01,37990.686891,8.079166666666667,24.207269476083336
2020-09-02,38661.553173,10.5375,23.83633551475
2020-09-03,36899.751704,9.491666666666667,23.916549985291667
2020-09-04,34157.599467,10.575000000000001,24.993370572791665
2020-09-05,31113.552663,10.0,23.841384736916666
2020-09-06,29348.9827087,9.933333333333334,22.138254287708335
2020-09-07,32696.552274,11.262500000000001,23.538123170791664
2020-09-08,30355.8226507,13.354166666666666,24.312914451583335
2020-09-09,30147.086495,14.854166666666666,21.93059132791667
2020-09-10,29375.7433519,13.658333333333333,20.50505636295833
2020-09-11,29382.7150307,13.945833333333333,22.046352644166664
2020-09-12,28313.6635177,11.691666666666668,20.92502246625
2020-09-13,26593.1724031,12.045833333333334,18.87442841375
2020-09-14,31791.2574226,10.995833333333332,21.201020491791667
2020-09-15,32722.0478213,9.283333333333333,26.003997697625
2020-09-16,30765.7810943,11.7875,21.553080964041666
2020-09-17,28342.8471203,13.9625,18.579632506875
2020-09-18,28551.4409713,15.012500000000001,18.542960235583333
2020-09-19,28415.3554506,10.516666666666667,18.920082689166666
2020-09-20,27117.9678539,9.954166666666667,19.404907922083336
2020-09-21,31493.1410568,9.262500000000001,21.077299076
2020-09-22,31846.816668,9.799999999999999,20.944847202791667
2020-09-23,30344.7869258,13.220833333333333,20.574007836083332
2020-09-24,29725.0198472,12.958333333333334,18.7010891555
2020-09-25,30211.8013795,13.791666666666666,17.925472263041666
2020-09-26,29351.4227971,14.620833333333332,18.89511175675
2020-09-27,27238.2644549,14.625,16.020226848791665
2020-09-28,30287.9291765,12.725,21.976691800166666
2020-09-29,28949.7709594,15.612499999999999,19.0900875065
2020-09-30,28065.0532758,17.575,18.363659246375
2020-10-01,27816.013646299998,16.008333333333333,17.566750554791668
2020-10-02,29829.4068096,10.583333333333334,19.251552725083332
2020-10-03,30055.6889692,8.808333333333334,19.672206617791666
2020-10-04,28062.4063188,12.516666666666666,18.064871349416666
2020-10-05,30788.6257465,12.424999999999999,19.268799168041667
2020-10-06,30523.6355955,12.35,20.825575844833335
2020-10-07,29398.1201656,15.220833333333333,19.810989846000002
2020-10-08,28555.2984051,14.0625,19.490918741083334
2020-10-09,28590.7674507,14.229166666666666,18.517545855375
2020-10-10,27008.1723377,12.016666666666666,17.047258353791666
2020-10-11,25007.102136999998,14.7125,17.003258400875
2020-10-12,28211.6899661,13.75,18.091417252166668
2020-10-13,28755.708452,14.029166666666667,18.674477236166666
2020-10-14,28329.44621,16.845833333333335,18.276563672375
2020-10-15,27913.7059514,14.733333333333334,17.9346097745
2020-10-16,28151.1897744,18.916666666666668,17.978717314625
2020-10-17,26774.4106857,19.900000000000002,16.258592089291668
2020-10-18,25553.7894676,23.879166666666666,15.168240878916668
2020-10-19,29715.6343925,21.691666666666666,19.695209493083333
2020-10-20,29770.0499901,11.8375,18.904743894875
2020-10-21,29903.6428685,14.325000000000001,18.47694711025
2020-10-22,30981.0477446,14.174999999999999,19.793319888708336
2020-10-23,28981.6899859,17.245833333333334,19.544428276208333
2020-10-24,26514.8470978,17.283333333333335,16.069728950208333
2020-10-25,24603.014048600002,19.991666666666667,15.703933372916666
2020-10-26,27131.9197878,16.416666666666668,19.520612914916665
2020-10-27,27445.3821634,15.075000000000001,21.315683564041667
2020-10-28,27792.9313716,15.950000000000001,20.02108156941667
2020-10-29,27800.2512098,14.220833333333333,22.638069577041666
2020-10-30,27613.6577479,12.520833333333334,21.172972626541668
2020-10-31,26218.2280313,14.191666666666668,17.841061366166667
2020-11-01,23642.9681842,15.541666666666666,15.852962771833333
2020-11-02,24995.923596200002,16.091666666666665,16.93549281
2020-11-03,27055.9834601,16.770833333333332,17.997728396875
2020-11-04,27373.8960791,15.883333333333333,18.965916868791666
2020-11-05,27900.9881588,16.545833333333334,20.284585209000003
2020-11-06,28145.412146,17.4875,18.602927411208334
2020-11-07,26620.9121822,17.787499999999998,18.7383305255
2020-11-08,24510.2284836,17.531666666666666,16.259394245833334
2020-11-09,27366.7362217,17.0,18.232308842791667
2020-11-10,28071.2282963,17.445833333333333,18.702464696208335
2020-11-11,28032.2334864,17.599999999999998,17.91105932216667
2020-11-12,28260.2490261,17.566666666666666,17.825203743041666
2020-11-13,28700.966236,18.291666666666668,21.195345688541668
2020-11-14,27092.8651189,18.2375,18.725527188250002
2020-11-15,24751.740639,18.849999999999998,17.059664318375
2020-11-16,27307.9092144,16.4875,18.967221326875002
2020-11-17,28281.6521818,16.070833333333333,20.198511819958334
2020-11-18,29144.9094285,19.1875,19.189551791333333
2020-11-19,28653.9947121,18.045833333333334,19.780620929208336
2020-11-20,28930.3251121,18.650000000000002,20.191034256583333
2020-11-21,27965.1482514,18.587500000000002,18.261803882541667
2020-11-22,25601.9332267,19.170833333333334,16.475059823791668
2020-11-23,30398.9875919,22.954166666666666,19.698867443125
2020-11-24,33068.893871,23.2625,23.526397065125
2020-11-25,30463.965032,20.645833333333332,19.853276261375
2020-11-26,29093.0399275,19.0,20.096915440291667
2020-11-27,29764.4873136,19.974999999999998,20.561646493666668
2020-11-28,28474.8860957,22.766666666666666,19.148878338166668
2020-11-29,25924.8250972,22.104166666666668,17.265896128208333
2020-11-30,28036.7323175,18.037499999999998,17.825344809125
2020-12-01,29042.2597138,19.466666666666665,19.124890269958332
2020-12-02,31512.451580599998,21.84583333333333,21.162545181208333
2020-12-03,28486.88965,19.712500000000002,19.796388926916666
2020-12-04,28075.553672,16.854166666666668,17.059966330541666
2020-12-05,25802.794042,15.774999999999999,14.210596589791669
2020-12-06,23977.5764249,15.8375,15.496712408
2020-12-07,27644.9529598,18.55,17.296380939666665
2020-12-08,29460.266906,19.483333333333334,19.420417290708333
2020-12-09,31481.219655599998,22.666666666666668,19.569773808625
2020-12-10,34188.219989,25.804166666666664,22.29047184108333
2020-12-11,33136.441295,22.670833333333334,21.266866958875
2020-12-12,29440.6133093,21.791666666666668,16.519399881708335
2020-12-13,25881.4126454,19.929166666666667,15.951453779458333
2020-12-14,28060.3508949,20.166666666666668,16.995542799416665
2020-12-15,29002.0109436,17.841666666666665,20.45819676825
2020-12-16,29147.3755576,19.695833333333333,18.212326263583332
2020-12-17,31979.0774587,22.712500000000002,20.016441207833335
2020-12-18,34165.67966,25.775000000000002,21.771804526833332
2020-12-19,30397.269009,22.879166666666666,16.584452008083336
2020-12-20,25274.4822312,17.600833333333334,16.234442381083333
2020-12-21,27926.9751174,16.916666666666668,17.973666771291665
2020-12-22,29624.308643,19.3125,18.728160567458335
2020-12-23,31365.8215078,22.099999999999998,20.804648339166665
2020-12-24,30970.843502,23.162499999999998,18.547197963375
2020-12-25,26965.5986559,23.579166666666666,12.9613203365
2020-12-26,29201.3926328,22.683333333333334,17.24957074379167
2020-12-27,27984.8268382,22.53333333333333,15.764996118916669
2020-12-28,32859.581631,23.020833333333332,20.021574126083333
2020-12-29,33439.766573,22.912499999999998,20.608825120291666
2020-12-30,31718.558954,23.633333333333336,17.298436153249998
2020-12-31,27435.4279226,23.587500000000002,18.43259816191667
2021-01-01,23795.8068069,21.629166666666666,13.01018477575
2021-01-02,27205.521427699998,21.65833333333333,16.3964011675
2021-01-03,27039.0776012,21.829166666666666,16.712715226708333
2021-01-04,31343.1767661,22.71666666666667,19.796174563416667
2021-01-05,32219.960365,23.633333333333336,20.585679756333334
2021-01-06,30550.3390744,23.587500000000002,18.781206342166666
2021-01-07,30452.6813041,23.183333333333334,19.218782016000002
2021-01-08,31898.397828,22.070833333333336,19.994007256666666
2021-01-09,28211.0450859,19.720833333333335,14.905924384791668
2021-01-10,28249.7487646,23.162499999999998,17.419459693791666
2021-01-11,31334.5601,22.8875,18.457766306666667
2021-01-12,28096.0708238,19.729166666666668,16.639839848624998
2021-01-13,28532.0876678,18.720833333333335,16.519276987916665
2021-01-14,29504.0392138,20.683333333333334,16.405956323
2021-01-15,31220.921547,22.733333333333334,19.378911990666666
2021-01-16,28410.6758213,22.72083333333333,17.625856259833334
2021-01-17,25518.956534,20.383333333333333,14.380316308208334
2021-01-18,29132.1442585,21.641666666666666,18.811008227916666
2021-01-19,31549.048204,23.787499999999998,20.437470223125
2021-01-20,33326.40718,23.150000000000002,20.098697122249998
2021-01-21,33760.52884,22.795833333333334,20.713572582125
2021-01-22,33970.289933,23.625,21.73391062779167
2021-01-23,32775.861348,25.454166666666666,18.777879856083334
2021-01-24,31483.000423,25.162499999999998,18.417187166083334
2021-01-25,35683.617781,25.075,22.196818743125004
2021-01-26,36469.511572,26.016666666666666,21.21717853525
2021-01-27,33700.146697,24.320833333333336,17.756724516583333
2021-01-28,32100.772535,22.283333333333335,17.911238788541667
2021-01-29,31961.574975,23.462500000000002,15.821454779041666
2021-01-30,28957.5823791,20.912499999999998,15.488355274083332
2021-01-31,24754.6247611,20.720833333333335,14.398443596291665
2021-02-01,28231.0795011,21.266666666666666,13.849999577333334
2021-02-02,29340.0580196,21.6375,15.521828387958335
2021-02-03,28621.0310369,21.912499999999998,15.152214802541666
2021-02-04,27954.6581149,21.545833333333334,14.659850088375
2021-02-05,27615.736593600002,20.175,15.261029094374999
2021-02-06,27430.5104413,20.858333333333334,14.564130121041666
2021-02-07,26957.0504769,22.041666666666668,15.197013566416667
2021-02-08,29891.607292,20.495833333333334,15.539269401208335
2021-02-09,29427.9919019,21.020833333333332,16.002933653499998
2021-02-10,30148.336478600002,21.78333333333333,16.215672231541667
2021-02-11,29656.920433299998,21.695833333333336,15.939441489041668
2021-02-12,29275.763153300002,21.3625,16.454741140375
2021-02-13,27673.7120274,22.058333333333334,15.574085539625
2021-02-14,26491.8926229,22.829166666666666,16.064845514875
2021-02-15,28614.2793045,22.1875,15.346177477458333
2021-02-16,28437.4067287,20.587500000000002,15.506897849958333
2021-02-17,29582.8469735,21.279166666666665,15.251540877166667
2021-02-18,30294.708006599998,21.958333333333332,19.092366279166665
2021-02-19,31137.4738939,22.366666666666664,18.058958230041668
2021-02-20,27678.2745617,20.658333333333335,15.195191013291668
2021-02-21,26434.2769805,20.912499999999998,15.124235610875
2021-02-22,30807.272147,21.724999999999998,17.101179546291668
2021-02-23,30788.96968,21.895833333333332,18.888051162041666
2021-02-24,30626.9487058,21.287499999999998,18.54545403925
2021-02-25,32041.4353552,22.962500000000002,19.463418468125003
2021-02-26,32765.05053,23.379166666666666,20.03134938925
2021-02-27,30770.403238,22.791666666666668,18.09303651729167
2021-02-28,28901.8375883,24.304166666666664,17.510061916416667
2021-03-01,32433.132922,23.2625,19.407504038833334
2021-03-02,34199.544719,24.483333333333334,21.49877851270833
2021-03-03,33703.130864,23.829166666666666,20.443233582583332
2021-03-04,32584.119823,23.3625,18.052287240166667
2021-03-05,29964.842424,21.554166666666664,19.676944722416668
2021-03-06,26913.9207462,20.716666666666665,14.100019180583333
2021-03-07,25773.6237808,21.145833333333332,14.4271707305
2021-03-08,30028.9299392,21.741666666666664,19.968842995
2021-03-09,30322.1254712,21.787499999999998,18.486072233458334
2021-03-10,30266.562346,20.933333333333334,17.75738388920833
2021-03-11,30982.368747,22.370833333333334,17.657328122291666
2021-03-12,31094.720159,22.212500000000002,18.95990212979167
2021-03-13,27964.8092261,19.058333333333334,15.054005595708333
2021-03-14,25507.3395694,19.2,13.558113163249999
2021-03-15,29745.9297718,21.650000000000002,16.457598036291667
2021-03-16,29812.113623,22.599999999999998,15.690077039416666
2021-03-17,28460.4853507,19.633333333333333,15.17876506725
2021-03-18,27299.2906255,18.133333333333333,16.260294465541666
2021-03-19,27809.1919818,17.345833333333335,16.280469813541668
2021-03-20,26609.8554547,19.9875,18.231427508708332
2021-03-21,24482.4147603,20.133333333333333,16.386391255541668
2021-03-22,27743.1934745,19.879166666666666,15.458277238333332
2021-03-23,28243.8147008,19.854166666666668,17.2179844465
2021-03-24,28616.8931942,21.670833333333334,16.7016432445
2021-03-25,29206.3348763,19.691666666666666,15.33492119975
2021-03-26,28356.3675012,21.741666666666664,16.378093134958334
2021-03-27,26509.1631561,20.804166666666667,14.432420505375
2021-03-28,24207.6000987,19.400000000000002,14.420773292208333
2021-03-29,26450.6999121,19.979166666666668,14.994352168250002
2021-03-30,26666.3708767,20.375,14.148265210083332
2021-03-31,26458.4737926,18.8,15.4747282685
2021-04-01,25614.1596605,18.429166666666667,14.53777155975
2021-04-02,24312.4017046,18.8875,15.473132617416667
2021-04-03,24335.8746943,19.479166666666668,14.660712939583334
2021-04-04,24068.9334514,20.462500000000002,14.987962441999999
2021-04-05,27913.392964,22.804166666666664,15.922457831083333
2021-04-06,28788.6866717,21.866666666666664,16.486054861291667
2021-04-07,29453.1492764,23.070833333333336,16.20677092975
2021-04-08,29885.4615525,23.8125,16.43489225770833
2021-04-09,28959.5299325,20.75,14.985081295583333
2021-04-10,27580.276447,20.541666666666668,16.541130181416666
2021-04-11,25933.135556600002,19.541666666666668,15.352267547666665
2021-04-12,27424.6938939,18.1375,16.9572336275
2021-04-13,27938.3486207,17.595833333333335,16.821393105625
2021-04-14,27722.3727972,18.508333333333333,16.987736069708333
2021-04-15,27950.2262331,19.8125,16.91875925075
2021-04-16,28187.351133,18.783333333333335,16.570964547916667
2021-04-17,26364.6444285,17.766666666666666,15.363722247375
2021-04-18,24487.1083177,19.35,14.566066176916665
2021-04-19,27595.6203584,19.433333333333334,16.46953180708333
2021-04-20,28413.247033,19.837500000000002,17.041891173416666
2021-04-21,28921.3175132,20.2625,17.168001907708334
2021-04-22,28997.085880399998,20.591666666666665,16.526559389583333
2021-04-23,28715.3043466,20.654166666666665,15.252341445583333
2021-04-24,26746.2119839,18.608333333333334,15.36712283625
2021-04-25,24625.1412599,17.683333333333334,15.632315678833335
2021-04-26,27746.446571200002,16.558333333333334,17.549264582416665
2021-04-27,28013.4833874,14.108333333333334,17.455103779625002
2021-04-28,28402.1871327,14.820833333333333,17.12675963408333
2021-04-29,28407.641033300002,16.070833333333333,17.243070590083335
